Date,Close,Mahadasha,Antardasha,SMI_Base,Tithi,Nakshatra,Nithya_Yoga,Aspect_Mars_Saturn,Aspect_Jup_Sun,Aspect_Rahu_Mars,Vedha_Score,Sun_Deg,Sun_Speed,Moon_Deg,Moon_Speed,Mercury_Deg,Mercury_Speed,Venus_Deg,Venus_Speed,Mars_Deg,Mars_Speed,Jupiter_Deg,Jupiter_Speed,Saturn_Deg,Saturn_Speed,Uranus_Deg,Uranus_Speed,Neptune_Deg,Neptune_Speed,Pluto_Deg,Pluto_Speed,True_Node_Deg,True_Node_Speed,Lilith_Deg,Lilith_Speed,Ketu_Deg,Ketu_Speed
1999-02-01,5.32,Moon,Mercury,8.0,16,9,4,2,0,0,1,288.329,1.0146,118.643,13.3328,286.388,1.711,310.918,1.2445,188.524,0.3799,333.709,0.2046,3.966,0.0598,288.886,0.0583,278.398,0.0375,226.192,0.0224,118.254,0.0002,202.304,0.2327,298.254,0
1999-02-02,5.33,Moon,Mercury,4.1,17,10,5,2,0,0,1,289.343,1.0143,131.818,13.0151,288.105,1.7228,312.162,1.244,188.901,0.3749,333.914,0.2059,4.026,0.0614,288.944,0.0582,278.435,0.0374,226.214,0.0219,118.258,0.0074,202.537,0.2324,298.258,0
1999-02-03,5.46,Moon,Mercury,4.1,18,11,6,2,0,0,1,290.357,1.0141,144.675,12.703,289.834,1.7347,313.406,1.2435,189.274,0.3697,334.12,0.2073,4.088,0.0629,289.002,0.0583,278.473,0.0373,226.235,0.0214,118.269,0.0134,202.769,0.232,298.269,0
1999-02-04,5.49,Moon,Mercury,3.95,19,12,7,2,0,0,1,291.371,1.0138,157.233,12.4187,291.575,1.7465,314.649,1.2431,189.641,0.3645,334.328,0.2086,4.152,0.0645,289.06,0.0583,278.51,0.0372,226.256,0.0209,118.283,0.0144,203.0,0.2315,298.283,0
1999-02-05,5.64,Moon,Mercury,3.95,20,13,8,2,0,0,1,292.385,1.0136,169.528,12.1811,293.327,1.7583,315.892,1.2426,190.003,0.359,334.538,0.2098,4.217,0.066,289.119,0.0582,278.547,0.0371,226.277,0.0204,118.296,0.0095,203.232,0.2309,298.296,0
1999-02-08,5.72,Moon,Mercury,4.15,23,16,11,2,0,0,1,295.425,1.0128,205.442,11.8727,298.653,1.7918,319.618,1.2411,191.054,0.342,335.173,0.2135,4.422,0.0705,289.293,0.0581,278.658,0.0367,226.336,0.0188,118.31,0.0024,203.922,0.2291,298.31,0
1999-02-09,5.61,Moon,Mercury,4.2,24,17,12,2,0,0,1,296.437,1.0125,217.334,11.9245,300.45,1.8019,320.859,1.2406,191.393,0.336,335.387,0.2147,4.493,0.072,289.351,0.058,278.694,0.0365,226.354,0.0183,118.31,-0.0025,204.15,0.2284,298.31,0
1999-02-10,5.62,Moon,Mercury,4.2,25,18,13,2,0,0,1,297.45,1.0122,229.316,12.0528,302.256,1.8111,322.099,1.2401,191.726,0.3299,335.602,0.2159,4.566,0.0734,289.409,0.0579,278.731,0.0364,226.372,0.0178,118.306,-0.0045,204.379,0.2277,298.306,0
1999-02-11,5.58,Moon,Mercury,4.0,26,19,14,2,0,0,1,298.462,1.0119,241.463,12.2511,304.072,1.8193,323.339,1.2396,192.053,0.3236,335.819,0.217,4.64,0.0748,289.467,0.0578,278.767,0.0362,226.39,0.0172,118.303,0.0003,204.606,0.227,298.303,0
1999-02-12,5.46,Moon,Mercury,4.0,27,20,15,2,0,0,1,299.473,1.0116,253.838,12.5079,305.895,1.826,324.578,1.239,192.374,0.3172,336.036,0.2181,4.716,0.0763,289.525,0.0577,278.803,0.036,226.407,0.0167,118.307,0.0057,204.832,0.2263,298.307,0
1999-02-16,5.42,Moon,Mercury,4.05,1,23,19,2,0,0,1,303.517,1.0101,306.351,13.7463,313.224,1.8316,329.53,1.2367,193.589,0.29,336.917,0.2222,5.032,0.0818,289.754,0.0571,278.946,0.0352,226.469,0.0145,118.319,-0.0027,205.732,0.2233,298.319,0
1999-02-17,5.37,Moon,Mercury,4.05,2,25,20,2,0,0,1,304.527,1.0097,320.227,13.9957,315.052,1.8252,330.766,1.236,193.875,0.2828,337.14,0.2232,5.114,0.0831,289.811,0.0569,278.981,0.035,226.484,0.0139,118.313,-0.0101,205.955,0.2225,298.313,0
1999-02-18,5.39,Moon,Mercury,4.1,3,26,21,2,0,0,1,305.536,1.0092,334.322,14.1814,316.872,1.8145,332.002,1.2353,194.154,0.2754,337.363,0.2241,5.198,0.0844,289.868,0.0567,279.016,0.0348,226.497,0.0134,118.299,-0.016,206.177,0.2217,298.299,0
1999-02-19,5.36,Moon,Mercury,4.1,4,27,23,2,0,0,1,306.545,1.0088,348.566,14.2943,318.68,1.7989,333.237,1.2346,194.426,0.2679,337.588,0.225,5.283,0.0857,289.925,0.0565,279.05,0.0345,226.51,0.0128,118.283,-0.0164,206.398,0.2209,298.283,0
1999-02-22,5.41,Moon,Mercury,4.05,7,3,26,2,0,0,1,309.569,1.0072,31.484,14.2287,323.966,1.7151,336.937,1.2324,195.195,0.2446,338.267,0.2276,5.546,0.0894,290.093,0.0558,279.153,0.0338,226.546,0.0111,118.241,-0.0089,207.057,0.2181,298.241,0
1999-02-23,5.36,Moon,Mercury,7.55,8,4,27,2,0,0,1,310.576,1.0067,45.656,14.1092,325.66,1.6722,338.169,1.2316,195.436,0.2366,338.495,0.2284,5.636,0.0906,290.149,0.0555,279.186,0.0335,226.557,0.0105,118.238,0.0033,207.274,0.2171,298.238,0
1999-02-24,5.34,Moon,Mercury,7.55,10,5,1,2,0,0,1,311.583,1.0061,59.693,13.9615,327.308,1.6207,339.4,1.2308,195.668,0.2284,338.724,0.2291,5.727,0.0918,290.204,0.0552,279.22,0.0332,226.567,0.01,118.248,0.0165,207.491,0.2159,298.248,0
1999-02-25,5.37,Moon,Mercury,1.85,11,6,2,0,0,0,1,312.588,1.0056,73.572,13.7938,328.899,1.56,340.631,1.2299,195.892,0.22,338.953,0.2299,5.819,0.093,290.259,0.055,279.253,0.033,226.577,0.0094,118.268,0.022,207.706,0.2147,298.268,0
1999-02-26,5.33,Moon,Mercury,1.85,12,7,4,0,0,0,1,313.594,1.005,87.276,13.6108,330.424,1.4895,341.86,1.2291,196.108,0.2115,339.183,0.2306,5.913,0.0941,290.314,0.0547,279.286,0.0327,226.586,0.0088,118.289,0.0196,207.92,0.2134,298.289,0
1999-03-01,5.28,Moon,Mercury,2.1,15,10,7,0,0,0,1,316.606,1.0035,127.2,12.989,334.507,1.2172,345.543,1.2264,196.703,0.1849,339.878,0.2326,6.2,0.0974,290.477,0.0537,279.382,0.0317,226.61,0.0071,118.313,-0.0115,208.554,0.209,298.313,0
1999-03-02,5.22,Moon,Mercury,2.1,16,11,8,0,0,0,1,317.61,1.003,140.077,12.7656,335.67,1.1064,346.769,1.2255,196.883,0.1756,340.111,0.2332,6.298,0.0985,290.53,0.0534,279.414,0.0314,226.617,0.0065,118.292,-0.0305,208.762,0.2074,298.292,0
1999-03-03,5.34,Moon,Mercury,1.95,17,12,9,0,0,0,1,318.612,1.0025,152.732,12.5439,336.717,0.9864,347.994,1.2247,197.054,0.1662,340.345,0.2338,6.397,0.0995,290.584,0.0531,279.445,0.0311,226.623,0.006,118.253,-0.0459,208.969,0.2056,298.253,0
1999-03-04,5.53,Moon,Mercury,1.95,18,13,10,0,0,0,1,319.615,1.002,165.169,12.3341,337.639,0.8578,349.219,1.2238,197.216,0.1565,340.579,0.2344,6.497,0.1006,290.636,0.0527,279.476,0.0308,226.629,0.0054,118.202,-0.056,209.174,0.2038,298.202,0
1999-03-05,5.64,Moon,Mercury,4.45,19,14,11,0,0,0,1,320.616,1.0016,177.408,12.1488,338.43,0.7218,350.442,1.2228,197.367,0.1467,340.813,0.235,6.598,0.1016,290.689,0.0524,279.507,0.0304,226.634,0.0048,118.143,-0.0619,209.376,0.202,298.143,0
1999-03-08,5.72,Moon,Mercury,2.2,21,16,14,0,0,0,0,323.619,1.0002,213.308,11.8691,339.946,0.283,354.106,1.2201,197.762,0.1159,341.521,0.2366,6.907,0.1045,290.844,0.0512,279.597,0.0294,226.646,0.0031,117.974,-0.0402,209.973,0.196,297.974,0
1999-03-09,5.66,Moon,Mercury,2.2,22,17,15,0,0,0,0,324.619,0.9997,225.189,11.906,340.153,0.1322,355.326,1.2191,197.872,0.1052,341.758,0.2371,7.012,0.1054,290.895,0.0508,279.626,0.029,226.649,0.0025,117.942,-0.0235,210.168,0.1939,297.942,0
1999-03-10,5.98,Moon,Mercury,2.2,23,18,16,0,0,3,0,325.619,0.9993,237.146,12.0214,340.21,-0.0175,356.545,1.2182,197.972,0.0944,341.995,0.2375,7.118,0.1064,290.946,0.0504,279.655,0.0286,226.651,0.0019,117.929,-0.0018,210.361,0.1918,297.929,0
1999-03-11,6.06,Moon,Mercury,2.0,24,19,17,0,0,3,0,326.618,0.9988,249.259,12.2176,340.119,-0.1635,357.762,1.2172,198.061,0.0833,342.233,0.238,7.225,0.1073,290.996,0.05,279.683,0.0283,226.652,0.0013,117.939,0.0218,210.552,0.1896,297.939,0
1999-03-12,6.04,Moon,Mercury,2.0,25,20,18,0,0,3,0,327.616,0.9984,261.607,12.4915,339.885,-0.3035,358.979,1.2163,198.139,0.072,342.471,0.2384,7.333,0.1082,291.046,0.0495,279.711,0.0279,226.653,0.0008,117.969,0.0353,210.74,0.1874,297.969,0
1999-03-15,5.99,Moon,Mercury,4.55,28,23,21,0,0,3,1,330.609,0.9969,300.724,13.6411,338.41,-0.6611,2.624,1.2133,198.303,0.0372,343.188,0.2395,7.661,0.1107,291.192,0.0481,279.793,0.0267,226.653,-0.001,118.034,-0.0043,211.293,0.1807,298.034,0
1999-03-16,5.96,Moon,Mercury,4.55,29,24,22,0,0,3,1,331.606,0.9964,314.569,14.0442,337.702,-0.7513,3.836,1.2122,198.334,0.0252,343.428,0.2399,7.772,0.1115,291.24,0.0477,279.819,0.0263,226.652,-0.0015,118.017,-0.0304,211.472,0.1783,298.017,0
1999-03-17,6.12,Moon,Mercury,4.55,30,25,23,0,0,3,0,332.602,0.9959,328.794,14.394,336.914,-0.8236,5.048,1.2112,198.353,0.0131,343.668,0.2402,7.884,0.1123,291.288,0.0472,279.845,0.0259,226.65,-0.0021,117.971,-0.0623,211.649,0.176,297.971,0
1999-03-18,6.2,Moon,Mercury,4.6,1,26,24,0,0,3,0,333.598,0.9953,343.326,14.6507,336.062,-0.8766,6.259,1.2101,198.36,0.0009,343.908,0.2405,7.997,0.1131,291.335,0.0467,279.871,0.0254,226.648,-0.0027,117.895,-0.0871,211.824,0.1735,297.895,0
1999-03-19,6.13,Moon,Mercury,8.1,2,27,25,0,1,3,0,334.593,0.9947,358.055,14.785,335.167,-0.9095,7.468,1.2089,198.355,-0.0115,344.149,0.2407,8.11,0.1138,291.381,0.0461,279.896,0.025,226.645,-0.0032,117.802,-0.0947,211.996,0.171,297.802,0
1999-03-22,6.17,Moon,Mercury,6.55,6,4,2,2,1,3,0,337.574,0.9929,42.146,14.4452,332.424,-0.8907,11.09,1.2054,198.264,-0.049,344.872,0.2413,8.455,0.1159,291.517,0.0445,279.969,0.0237,226.633,-0.0049,117.556,-0.0593,212.498,0.1629,297.556,0
1999-03-23,6.06,Moon,Mercury,6.55,7,5,3,2,1,3,0,338.567,0.9922,56.456,14.1674,331.553,-0.849,12.294,1.2041,198.209,-0.0616,345.113,0.2415,8.571,0.1166,291.561,0.044,279.993,0.0232,226.627,-0.0055,117.51,-0.0296,212.659,0.16,297.51,0
1999-03-24,6.03,Moon,Mercury,3.85,8,6,4,2,1,3,0,339.558,0.9916,70.473,13.8654,330.731,-0.7927,13.498,1.2028,198.141,-0.0743,345.355,0.2416,8.688,0.1172,291.605,0.0434,280.016,0.0228,226.622,-0.006,117.497,0.0021,212.818,0.157,297.497,0
1999-03-25,6.05,Moon,Mercury,3.85,9,7,5,2,1,3,0,340.55,0.9909,84.188,13.5676,329.972,-0.724,14.7,1.2015,198.061,-0.087,345.596,0.2417,8.805,0.1178,291.648,0.0428,280.038,0.0223,226.615,-0.0066,117.511,0.022,212.973,0.1538,297.511,0
1999-03-26,6.12,Moon,Mercury,4.0,10,8,6,2,1,3,0,341.54,0.9903,97.615,13.2916,329.286,-0.6455,15.901,1.2001,197.967,-0.0997,345.838,0.2418,8.924,0.1184,291.691,0.0423,280.06,0.0218,226.609,-0.0071,117.535,0.0241,213.125,0.1505,297.535,0
1999-03-29,6.29,Moon,Mercury,4.1,13,11,10,2,1,3,0,344.508,0.9884,136.449,12.6395,327.749,-0.3728,19.495,1.196,197.611,-0.1379,346.564,0.242,9.281,0.1201,291.815,0.0405,280.124,0.0204,226.585,-0.0087,117.524,-0.0481,213.561,0.1398,297.524,0
1999-03-30,6.18,Moon,Mercury,4.1,14,12,11,2,1,3,0,345.496,0.9878,149.002,12.4698,327.424,-0.2762,20.69,1.1946,197.467,-0.1506,346.806,0.242,9.402,0.1206,291.855,0.0399,280.144,0.0199,226.576,-0.0092,117.456,-0.0892,213.699,0.136,297.456,0
1999-03-31,6.09,Moon,Mercury,3.95,15,13,12,2,1,0,0,346.484,0.9872,161.393,12.3158,327.197,-0.1794,21.884,1.1931,197.31,-0.1632,347.048,0.242,9.523,0.1211,291.895,0.0393,280.164,0.0194,226.566,-0.0097,117.347,-0.1263,213.833,0.132,297.347,0
1999-04-01,6.08,Moon,Mercury,6.45,16,14,13,2,1,0,0,347.471,0.9867,173.638,12.176,327.065,-0.0836,23.077,1.1917,197.14,-0.1758,347.29,0.2419,9.644,0.1216,291.933,0.0386,280.183,0.019,226.556,-0.0102,117.207,-0.1515,213.963,0.1279,297.207,0
1999-04-05,6.23,Moon,Mercury,4.2,20,17,16,2,1,0,0,351.413,0.9845,221.532,11.8582,327.464,0.2747,27.831,1.1857,196.338,-0.2249,348.258,0.2418,10.134,0.1234,292.083,0.0361,280.255,0.017,226.511,-0.0122,116.587,-0.1284,214.44,0.1103,296.587,0
1999-04-06,6.16,Moon,Mercury,4.2,21,18,17,2,1,0,0,352.398,0.984,233.4,11.8894,327.779,0.3559,29.016,1.1842,196.107,-0.2368,348.499,0.2417,10.257,0.1238,292.119,0.0354,280.271,0.0164,226.499,-0.0127,116.474,-0.0972,214.548,0.1056,296.474,0
1999-04-07,6.1,Moon,Mercury,4.0,21,19,18,2,1,0,0,353.381,0.9835,245.333,11.9887,328.174,0.4333,30.2,1.1827,195.864,-0.2484,348.741,0.2415,10.381,0.1242,292.154,0.0347,280.287,0.0159,226.486,-0.0132,116.396,-0.0566,214.651,0.1009,296.396,0
1999-04-08,6.16,Moon,Mercury,4.0,22,20,19,2,1,0,0,354.365,0.9831,257.404,12.1656,328.645,0.5071,31.382,1.1811,195.61,-0.2597,348.982,0.2414,10.506,0.1245,292.188,0.034,280.303,0.0154,226.473,-0.0137,116.362,-0.0138,214.75,0.0961,296.362,0
1999-04-09,6.28,Moon,Mercury,4.0,23,21,20,2,1,0,0,355.347,0.9826,269.692,12.4255,329.187,0.5772,32.562,1.1796,195.345,-0.2707,349.224,0.2412,10.63,0.1249,292.222,0.0334,280.318,0.0149,226.459,-0.0142,116.364,0.014,214.843,0.0912,296.364,0
1999-04-12,6.33,Moon,Mercury,4.05,26,24,24,2,1,0,0,358.293,0.9811,308.662,13.6467,331.211,0.767,36.094,1.1747,194.486,-0.3016,349.947,0.2406,11.007,0.1258,292.319,0.0313,280.361,0.0133,226.414,-0.0156,116.382,-0.0227,215.094,0.0761,296.382,0
1999-04-13,6.32,Moon,Mercury,4.05,27,25,25,2,1,0,0,359.274,0.9806,322.55,14.127,332.007,0.8239,37.268,1.1731,194.179,-0.3109,350.187,0.2404,11.132,0.1261,292.35,0.0305,280.374,0.0128,226.398,-0.016,116.341,-0.0604,215.168,0.0708,296.341,0
1999-04-14,6.24,Moon,Mercury,4.1,29,26,26,2,1,0,0,0.254,0.9801,336.905,14.5729,332.858,0.8781,38.44,1.1714,193.864,-0.3198,350.427,0.2401,11.259,0.1263,292.38,0.0298,280.386,0.0123,226.382,-0.0164,116.257,-0.1096,215.236,0.0656,296.257,0
1999-04-15,6.51,Moon,Mercury,4.1,30,27,27,2,0,0,0,1.234,0.9796,351.665,14.9274,333.762,0.9296,39.61,1.1696,193.54,-0.3281,350.667,0.2398,11.385,0.1266,292.409,0.0291,280.398,0.0117,226.365,-0.0169,116.125,-0.1498,215.299,0.0602,296.125,0
1999-04-16,6.72,Moon,Mercury,6.5,1,1,1,2,0,0,0,2.213,0.979,6.712,15.1388,334.716,0.9787,40.779,1.1679,193.208,-0.3358,350.907,0.2395,11.512,0.1268,292.438,0.0283,280.41,0.0112,226.348,-0.0173,115.966,-0.1645,215.356,0.0547,295.966,0
1999-04-19,6.8,Moon,Mercury,4.05,4,4,5,2,0,0,0,5.148,0.9773,51.912,14.7559,337.859,1.1135,44.274,1.1622,192.17,-0.355,351.624,0.2384,11.893,0.1273,292.52,0.0261,280.441,0.0095,226.294,-0.0186,115.518,-0.1168,215.495,0.0377,295.518,0
1999-04-20,6.69,Moon,Mercury,3.85,6,5,6,2,0,0,0,6.125,0.9767,66.485,14.3793,338.993,1.1548,45.435,1.1602,191.812,-0.3601,351.862,0.238,12.02,0.1274,292.545,0.0253,280.45,0.009,226.276,-0.0189,115.421,-0.0745,215.53,0.0318,295.421,0
1999-04-21,6.59,Moon,Mercury,3.85,7,7,7,2,0,0,0,7.101,0.9761,80.657,13.9625,340.168,1.1946,46.595,1.1582,191.45,-0.3644,352.1,0.2376,12.148,0.1275,292.57,0.0246,280.459,0.0085,226.257,-0.0193,115.369,-0.0313,215.559,0.0259,295.369,0
1999-04-22,6.7,Moon,Mercury,4.0,8,8,8,2,0,0,0,8.077,0.9755,94.412,13.5517,341.382,1.2331,47.752,1.1561,191.084,-0.368,352.337,0.2371,12.275,0.1276,292.594,0.0238,280.467,0.0079,226.237,-0.0197,115.353,-0.0031,215.581,0.0198,295.353,0
1999-04-23,6.62,Moon,Mercury,6.5,9,9,9,2,0,0,0,9.052,0.9749,107.773,13.1784,342.634,1.2703,48.907,1.154,190.715,-0.3708,352.574,0.2366,12.403,0.1277,292.618,0.023,280.475,0.0074,226.217,-0.0201,115.356,0.0045,215.598,0.0137,295.356,0
1999-04-26,6.47,Moon,Mercury,5.6,12,11,12,2,0,0,0,11.974,0.9731,146.004,12.3937,346.606,1.3764,52.359,1.1473,189.594,-0.375,353.282,0.2351,12.786,0.1278,292.683,0.0207,280.494,0.0057,226.155,-0.0211,115.279,-0.0792,215.611,-0.005,295.279,0
1999-04-27,6.68,Moon,Mercury,5.45,13,12,13,2,0,0,0,12.947,0.9725,158.315,12.235,347.999,1.4102,53.505,1.1449,189.219,-0.375,353.517,0.2346,12.914,0.1278,292.704,0.0199,280.5,0.0052,226.134,-0.0215,115.175,-0.1288,215.603,-0.0112,295.175,0
1999-04-28,6.9,Moon,Mercury,5.45,14,13,14,2,0,0,0,13.919,0.972,170.486,12.1131,349.426,1.4434,54.649,1.1426,188.844,-0.3742,353.751,0.234,13.042,0.1278,292.723,0.0191,280.505,0.0046,226.112,-0.0218,115.022,-0.1756,215.589,-0.0175,295.022,0
1999-04-29,7.11,Moon,Mercury,6.65,14,14,15,2,0,0,0,14.891,0.9715,182.55,12.0191,350.886,1.4762,55.79,1.1401,188.471,-0.3727,353.985,0.2334,13.17,0.1277,292.742,0.0183,280.509,0.0041,226.09,-0.0221,114.828,-0.211,215.568,-0.0236,294.828,0
1999-04-30,6.99,Moon,Mercury,4.15,15,15,16,2,0,0,0,15.862,0.971,194.532,11.9474,352.378,1.5086,56.929,1.1377,188.099,-0.3705,354.218,0.2329,13.297,0.1277,292.76,0.0175,280.513,0.0035,226.068,-0.0224,114.606,-0.2299,215.542,-0.0297,294.606,0
1999-05-03,7.16,Moon,Mercury,4.2,18,18,19,2,0,0,0,18.773,0.9695,230.197,11.8694,357.048,1.6042,60.331,1.1301,187.003,-0.3595,354.914,0.231,13.68,0.1275,292.809,0.0151,280.521,0.0019,225.999,-0.0233,113.953,-0.1826,215.426,-0.0469,293.953,0
1999-05-04,7.17,Moon,Mercury,6.5,19,19,20,2,0,0,0,19.742,0.9691,242.084,11.9111,358.668,1.6359,61.459,1.1274,186.646,-0.3545,355.144,0.2303,13.808,0.1274,292.824,0.0143,280.522,0.0013,225.976,-0.0236,113.789,-0.1427,215.377,-0.0522,293.789,0
1999-05-05,7.06,Moon,Mercury,6.5,20,20,21,2,0,0,0,20.711,0.9687,254.037,12.0048,0.32,1.6675,62.585,1.1248,186.294,-0.3488,355.374,0.2296,13.935,0.1272,292.838,0.0135,280.523,0.0008,225.952,-0.0239,113.67,-0.0955,215.322,-0.0573,293.67,0
1999-05-06,7.04,Moon,Mercury,6.5,21,20,22,2,0,0,0,21.68,0.9683,266.115,12.1623,2.003,1.6992,63.709,1.122,185.948,-0.3425,355.603,0.2289,14.062,0.1271,292.851,0.0127,280.524,0.0002,225.928,-0.0241,113.599,-0.0474,215.262,-0.062,293.599,0
1999-05-07,7.09,Moon,Mercury,6.35,22,21,23,2,0,0,0,22.648,0.9679,278.386,12.3938,3.718,1.7308,64.83,1.1193,185.609,-0.3355,355.832,0.2282,14.189,0.1269,292.863,0.0119,280.524,-0.0003,225.904,-0.0244,113.571,-0.0122,215.198,-0.0664,293.571,0
1999-05-10,7.01,Moon,Mercury,6.55,25,24,26,2,0,0,0,25.55,0.9668,317.137,13.5461,9.054,1.8263,68.175,1.1107,184.638,-0.311,356.513,0.2259,14.569,0.1263,292.895,0.0094,280.521,-0.0019,225.83,-0.0251,113.549,-0.0266,214.982,-0.0773,293.549,0
1999-05-11,7.03,Moon,Mercury,4.6,26,25,27,0,0,0,0,26.516,0.9664,330.926,14.0362,10.896,1.8581,69.284,1.1077,184.331,-0.3017,356.739,0.2251,14.695,0.1261,292.904,0.0086,280.518,-0.0025,225.805,-0.0253,113.506,-0.0627,214.903,-0.0801,293.506,0
1999-05-12,6.9,Moon,Mercury,4.6,27,26,1,0,0,0,0,27.482,0.966,345.207,14.5187,12.77,1.8899,70.39,1.1046,184.035,-0.2919,356.963,0.2243,14.821,0.1259,292.912,0.0078,280.516,-0.003,225.779,-0.0255,113.419,-0.1135,214.822,-0.0824,293.419,0
1999-05-13,6.93,Moon,Mercury,8.1,28,27,3,0,0,0,0,28.448,0.9657,359.942,14.935,14.675,1.9214,71.493,1.1015,183.748,-0.2815,357.187,0.2234,14.947,0.1256,292.919,0.0069,280.512,-0.0036,225.754,-0.0257,113.281,-0.1582,214.738,-0.0843,293.281,0
1999-05-14,6.88,Moon,Mercury,4.5,29,2,4,0,0,0,0,29.414,0.9653,15.034,15.2231,16.613,1.9526,72.593,1.0983,183.472,-0.2707,357.41,0.2225,15.072,0.1253,292.926,0.0061,280.509,-0.0041,225.728,-0.0258,113.111,-0.178,214.653,-0.0857,293.111,0
1999-05-17,6.86,Moon,Mercury,4.35,3,5,7,0,0,0,0,32.308,0.964,60.772,14.9905,22.607,2.0423,75.873,1.0881,182.712,-0.2356,358.073,0.2197,15.447,0.1243,292.941,0.0036,280.494,-0.0057,225.65,-0.0263,112.611,-0.1334,214.393,-0.0871,292.611,0
1999-05-18,6.7,Moon,Mercury,4.35,4,6,9,0,0,0,0,33.272,0.9636,75.575,14.5998,24.663,2.07,76.959,1.0845,182.482,-0.2232,358.293,0.2187,15.571,0.1239,292.944,0.0028,280.488,-0.0062,225.623,-0.0264,112.5,-0.0869,214.306,-0.0867,292.5,0
1999-05-19,6.79,Moon,Mercury,4.35,5,7,10,0,0,0,0,34.235,0.9631,89.948,14.1394,26.746,2.0961,78.042,1.0807,182.265,-0.2106,358.511,0.2177,15.695,0.1235,292.946,0.002,280.481,-0.0067,225.597,-0.0266,112.437,-0.0406,214.22,-0.0858,292.437,0
1999-05-20,6.87,Moon,Mercury,4.5,6,8,11,0,0,0,0,35.198,0.9626,103.85,13.6665,28.855,2.12,79.12,1.0769,182.061,-0.1977,358.728,0.2167,15.818,0.1231,292.948,0.0011,280.474,-0.0073,225.57,-0.0267,112.414,-0.0101,214.135,-0.0845,292.414,0
1999-05-21,6.98,Moon,Mercury,4.5,7,9,12,0,0,0,1,36.16,0.9622,117.292,13.2246,30.986,2.1416,80.195,1.0729,181.87,-0.1846,358.944,0.2156,15.941,0.1227,292.948,0.0003,280.467,-0.0078,225.544,-0.0268,112.411,0.0027,214.051,-0.0827,292.411,0
1999-05-24,6.81,Moon,Mercury,4.45,10,12,15,0,0,0,1,39.045,0.9609,155.396,12.2845,37.487,2.1871,83.395,1.0602,181.376,-0.1446,359.586,0.2123,16.307,0.1213,292.946,-0.0021,280.441,-0.0093,225.463,-0.027,112.352,-0.0686,213.814,-0.0751,292.352,0
1999-05-25,6.78,Moon,Mercury,4.45,11,13,16,0,0,0,1,40.005,0.9604,167.588,12.1088,39.678,2.1947,84.453,1.0558,181.238,-0.131,359.798,0.2112,16.428,0.1209,292.943,-0.0029,280.432,-0.0098,225.436,-0.0271,112.261,-0.1126,213.74,-0.0718,292.261,0
1999-05-26,6.98,Moon,Mercury,1.95,12,14,17,0,0,0,1,40.966,0.9601,179.633,11.9898,41.874,2.1978,85.507,1.0512,181.114,-0.1175,0.009,0.2101,16.549,0.1204,292.94,-0.0037,280.422,-0.0103,225.409,-0.0271,112.129,-0.1519,213.67,-0.0681,292.129,0
1999-05-27,6.77,Moon,Mercury,4.65,13,15,18,0,0,0,1,41.925,0.9597,191.583,11.9171,44.072,2.1964,86.555,1.0465,181.003,-0.1039,0.218,0.2089,16.669,0.1198,292.936,-0.0045,280.411,-0.0107,225.381,-0.0272,111.96,-0.1846,213.604,-0.0642,291.96,0
1999-05-28,6.84,Moon,Mercury,2.15,14,16,19,0,0,0,1,42.885,0.9593,203.479,11.8805,46.266,2.1905,87.599,1.0416,180.906,-0.0904,0.426,0.2077,16.788,0.1193,292.931,-0.0053,280.4,-0.0112,225.354,-0.0272,111.763,-0.2066,213.542,-0.0599,291.763,0
1999-06-01,6.8,Moon,Mercury,2.0,18,19,23,0,0,0,1,46.72,0.9581,251.102,12.0002,54.914,2.1226,91.725,1.0209,180.653,-0.0365,1.247,0.2028,17.261,0.117,292.903,-0.0085,280.352,-0.0131,225.245,-0.0272,111.028,-0.1214,213.341,-0.0402,291.028,0
1999-06-02,6.87,Moon,Mercury,2.0,18,20,24,0,0,0,1,47.678,0.9578,263.152,12.1063,57.024,2.096,92.743,1.0154,180.623,-0.0232,1.45,0.2015,17.378,0.1164,292.894,-0.0093,280.338,-0.0136,225.218,-0.0272,110.928,-0.0784,213.303,-0.0348,290.928,0
1999-06-03,6.9,Moon,Mercury,4.35,19,21,25,0,0,0,1,48.635,0.9576,275.33,12.2581,59.105,2.0663,93.756,1.0097,180.606,-0.01,1.65,0.2002,17.494,0.1158,292.884,-0.0101,280.324,-0.014,225.191,-0.0272,110.87,-0.0375,213.271,-0.0291,290.87,0
1999-06-04,7.01,Moon,Mercury,4.35,20,22,26,0,0,0,1,49.593,0.9574,287.687,12.465,61.155,2.0338,94.763,1.0038,180.603,0.0031,1.85,0.1988,17.609,0.1151,292.874,-0.0109,280.31,-0.0145,225.164,-0.0272,110.85,-0.0057,213.245,-0.0234,290.85,0
1999-06-07,7.09,Moon,Mercury,4.55,23,25,2,0,0,0,1,52.464,0.9569,326.439,13.4618,67.097,1.9245,97.747,0.9853,180.67,0.0419,2.44,0.1946,17.952,0.1131,292.838,-0.0132,280.265,-0.0158,225.082,-0.027,110.867,-0.006,213.201,-0.0057,290.867,0
